,Unnamed: 0,category_id,nation,views,category_name,publishing_day,publishing_hour,publishing_day_num
29563,29563,23,KR,1357970,Comedy,Tue,11,1
29585,29585,23,KR,245494,Comedy,Tue,11,1
31783,31783,23,KR,103864,Comedy,Tue,11,1
31846,31846,23,KR,125410,Comedy,Tue,11,1
31857,31857,23,KR,132886,Comedy,Tue,11,1
31980,31980,23,KR,170944,Comedy,Tue,11,1
32149,32149,23,KR,177303,Comedy,Tue,11,1
32385,32385,23,KR,183067,Comedy,Tue,11,1
33021,33021,23,KR,50527,Comedy,Tue,11,1
33042,33042,23,KR,179963,Comedy,Tue,11,1
33240,33240,23,KR,60517,Comedy,Tue,11,1
33269,33269,23,KR,223667,Comedy,Tue,11,1
33475,33475,23,KR,72861,Comedy,Tue,11,1
34282,34282,23,KR,150987,Comedy,Tue,11,1
34522,34522,23,KR,203573,Comedy,Tue,11,1
8596,8596,23,KR,223222,Comedy,Tue,12,1
8815,8815,23,KR,273081,Comedy,Tue,12,1
10570,10570,23,KR,383125,Comedy,Tue,12,1
10636,10636,23,KR,166433,Comedy,Tue,12,1
10720,10720,23,KR,729959,Comedy,Tue,12,1
10809,10809,23,KR,265519,Comedy,Tue,12,1
10897,10897,23,KR,859867,Comedy,Tue,12,1
11038,11038,23,KR,859867,Comedy,Tue,12,1
14312,14312,23,KR,208897,Comedy,Tue,12,1
14342,14342,23,KR,141548,Comedy,Tue,12,1
14571,14571,23,KR,217831,Comedy,Tue,12,1
18721,18721,23,KR,69012,Comedy,Tue,12,1
18916,18916,23,KR,119721,Comedy,Tue,12,1
19116,19116,23,KR,131326,Comedy,Tue,12,1
25896,25896,23,KR,11337,Comedy,Tue,12,1
26119,26119,23,KR,12807,Comedy,Tue,12,1
28128,28128,23,KR,20603,Comedy,Tue,12,1
29265,29265,23,KR,23894,Comedy,Tue,12,1
29297,29297,23,KR,201766,Comedy,Tue,12,1
29394,29394,23,KR,23894,Comedy,Tue,12,1
29512,29512,23,KR,264429,Comedy,Tue,12,1
30539,30539,23,KR,34802,Comedy,Tue,12,1
30571,30571,23,KR,223908,Comedy,Tue,12,1
30673,30673,23,KR,34802,Comedy,Tue,12,1
30705,30705,23,KR,223908,Comedy,Tue,12,1
30798,30798,23,KR,282880,Comedy,Tue,12,1
31853,31853,23,KR,232427,Comedy,Tue,12,1
8810,8810,23,KR,233040,Comedy,Tue,13,1
14325,14325,23,KR,101837,Comedy,Tue,13,1
23457,23457,23,KR,13248,Comedy,Tue,13,1
28106,28106,23,KR,389059,Comedy,Tue,13,1
28275,28275,23,KR,718529,Comedy,Tue,13,1
28452,28452,23,KR,822426,Comedy,Tue,13,1
28684,28684,23,KR,878832,Comedy,Tue,13,1
20938,20938,23,KR,236282,Comedy,Tue,14,1
21091,21091,23,KR,528985,Comedy,Tue,14,1
21238,21238,23,KR,528985,Comedy,Tue,14,1
21301,21301,23,KR,671378,Comedy,Tue,14,1
21447,21447,23,KR,671378,Comedy,Tue,14,1
23357,23357,23,KR,319969,Comedy,Tue,14,1
23557,23557,23,KR,594951,Comedy,Tue,14,1
23788,23788,23,KR,629545,Comedy,Tue,14,1
31861,31861,23,KR,87522,Comedy,Tue,14,1
11794,11794,23,KR,332495,Comedy,Tue,15,1
11996,11996,23,KR,417617,Comedy,Tue,15,1
12212,12212,23,KR,455995,Comedy,Tue,15,1
19968,19968,23,KR,20515,Comedy,Tue,15,1
20019,20019,23,KR,20515,Comedy,Tue,15,1
20182,20182,23,KR,27436,Comedy,Tue,15,1
29516,29516,23,KR,111632,Comedy,Tue,15,1
2946,2946,23,KR,251753,Comedy,Tue,17,1
8679,8679,23,KR,2619160,Comedy,Tue,17,1
24439,24439,23,KR,26807,Comedy,Tue,18,1
1701,1701,23,KR,52117,Comedy,Tue,19,1
1929,1929,23,KR,56459,Comedy,Tue,19,1
26079,26079,23,KR,64554,Comedy,Tue,19,1
4280,4280,23,KR,52479,Comedy,Tue,20,1
4503,4503,23,KR,54836,Comedy,Tue,20,1
22582,22582,23,KR,19517,Comedy,Tue,20,1
22437,22437,23,KR,3964394,Comedy,Tue,22,1
24077,24077,23,KR,268375,Comedy,Tue,23,1
24312,24312,23,KR,276899,Comedy,Tue,23,1
14260,14260,23,KR,37800,Comedy,Wed,2,2
14407,14407,23,KR,37800,Comedy,Wed,2,2
14514,14514,23,KR,47357,Comedy,Wed,2,2
30710,30710,23,KR,205956,Comedy,Wed,2,2
30849,30849,23,KR,205956,Comedy,Wed,2,2
30926,30926,23,KR,302037,Comedy,Wed,2,2
31074,31074,23,KR,302037,Comedy,Wed,2,2
31213,31213,23,KR,321553,Comedy,Wed,2,2
4273,4273,23,KR,133921,Comedy,Wed,3,2
4489,4489,23,KR,168920,Comedy,Wed,3,2
15493,15493,23,KR,314275,Comedy,Wed,3,2
26004,26004,23,KR,82456,Comedy,Wed,3,2
26168,26168,23,KR,247068,Comedy,Wed,3,2
26421,26421,23,KR,285717,Comedy,Wed,3,2
11899,11899,23,KR,945456,Comedy,Wed,4,2
12070,12070,23,KR,1148217,Comedy,Wed,4,2
12251,12251,23,KR,1237851,Comedy,Wed,4,2
12470,12470,23,KR,1275102,Comedy,Wed,4,2
8775,8775,23,KR,107985,Comedy,Wed,5,2
8966,8966,23,KR,176064,Comedy,Wed,5,2
9146,9146,23,KR,288453,Comedy,Wed,5,2
15489,15489,23,KR,348081,Comedy,Wed,5,2
15722,15722,23,KR,370218,Comedy,Wed,5,2
34423,34423,23,KR,368988,Comedy,Wed,5,2
28333,28333,23,KR,23697,Comedy,Wed,6,2
28556,28556,23,KR,34148,Comedy,Wed,6,2
29452,29452,23,KR,265789,Comedy,Wed,6,2
29591,29591,23,KR,265789,Comedy,Wed,6,2
29688,29688,23,KR,350238,Comedy,Wed,6,2
29895,29895,23,KR,445820,Comedy,Wed,6,2
626,626,23,KR,21985,Comedy,Wed,7,2
879,879,23,KR,24537,Comedy,Wed,7,2
1080,1080,23,KR,38216,Comedy,Wed,7,2
4055,4055,23,KR,310421,Comedy,Wed,7,2
4204,4204,23,KR,676943,Comedy,Wed,7,2
4365,4365,23,KR,931072,Comedy,Wed,7,2
4533,4533,23,KR,1059748,Comedy,Wed,7,2
4759,4759,23,KR,1105819,Comedy,Wed,7,2
5033,5033,23,KR,1117136,Comedy,Wed,7,2
5310,5310,23,KR,68595,Comedy,Wed,7,2
5341,5341,23,KR,123122,Comedy,Wed,7,2
5488,5488,23,KR,84616,Comedy,Wed,7,2
5530,5530,23,KR,155612,Comedy,Wed,7,2
6375,6375,23,KR,271272,Comedy,Wed,7,2
6561,6561,23,KR,372464,Comedy,Wed,7,2
6764,6764,23,KR,473726,Comedy,Wed,7,2
6887,6887,23,KR,602815,Comedy,Wed,7,2
7109,7109,23,KR,779320,Comedy,Wed,7,2
23539,23539,23,KR,281721,Comedy,Wed,7,2
23558,23558,23,KR,94036,Comedy,Wed,7,2
23773,23773,23,KR,150917,Comedy,Wed,7,2
23994,23994,23,KR,165644,Comedy,Wed,7,2
30778,30778,23,KR,33967,Comedy,Wed,7,2
31016,31016,23,KR,39811,Comedy,Wed,7,2
31942,31942,23,KR,662287,Comedy,Wed,7,2
32101,32101,23,KR,710462,Comedy,Wed,7,2
32266,32266,23,KR,910677,Comedy,Wed,7,2
32416,32416,23,KR,910677,Comedy,Wed,7,2
34462,34462,23,KR,250099,Comedy,Wed,7,2
34491,34491,23,KR,38779,Comedy,Wed,7,2
6541,6541,23,KR,235758,Comedy,Wed,8,2
6712,6712,23,KR,314168,Comedy,Wed,8,2
6897,6897,23,KR,347538,Comedy,Wed,8,2
7135,7135,23,KR,370532,Comedy,Wed,8,2
7615,7615,23,KR,33218,Comedy,Wed,8,2
9798,9798,23,KR,210016,Comedy,Wed,8,2
10011,10011,23,KR,281802,Comedy,Wed,8,2
10228,10228,23,KR,329826,Comedy,Wed,8,2
14249,14249,23,KR,270447,Comedy,Wed,8,2
14284,14284,23,KR,61907,Comedy,Wed,8,2
14396,14396,23,KR,270447,Comedy,Wed,8,2
14489,14489,23,KR,356038,Comedy,Wed,8,2
14523,14523,23,KR,95984,Comedy,Wed,8,2
14734,14734,23,KR,379324,Comedy,Wed,8,2
18839,18839,23,KR,632016,Comedy,Wed,8,2
18861,18861,23,KR,263007,Comedy,Wed,8,2
18997,18997,23,KR,933927,Comedy,Wed,8,2
19177,19177,23,KR,1124002,Comedy,Wed,8,2
19383,19383,23,KR,1216262,Comedy,Wed,8,2
19580,19580,23,KR,1274416,Comedy,Wed,8,2
22324,22324,23,KR,180785,Comedy,Wed,8,2
22469,22469,23,KR,180785,Comedy,Wed,8,2
22574,22574,23,KR,237028,Comedy,Wed,8,2
23534,23534,23,KR,353411,Comedy,Wed,8,2
23712,23712,23,KR,531553,Comedy,Wed,8,2
24866,24866,23,KR,237768,Comedy,Wed,8,2
25065,25065,23,KR,315396,Comedy,Wed,8,2
25316,25316,23,KR,337223,Comedy,Wed,8,2
26064,26064,23,KR,84831,Comedy,Wed,8,2
27192,27192,23,KR,79121,Comedy,Wed,8,2
27205,27205,23,KR,92616,Comedy,Wed,8,2
27391,27391,23,KR,97639,Comedy,Wed,8,2
27403,27403,23,KR,137468,Comedy,Wed,8,2
30708,30708,23,KR,707615,Comedy,Wed,8,2
30847,30847,23,KR,707615,Comedy,Wed,8,2
30904,30904,23,KR,958511,Comedy,Wed,8,2
31052,31052,23,KR,958511,Comedy,Wed,8,2
32975,32975,23,KR,223160,Comedy,Wed,8,2
33122,33122,23,KR,223160,Comedy,Wed,8,2
33169,33169,23,KR,372098,Comedy,Wed,8,2
33304,33304,23,KR,372098,Comedy,Wed,8,2
33367,33367,23,KR,449698,Comedy,Wed,8,2
33517,33517,23,KR,449698,Comedy,Wed,8,2
33618,33618,23,KR,488727,Comedy,Wed,8,2
4087,4087,23,KR,56298,Comedy,Wed,9,2
11903,11903,23,KR,419424,Comedy,Wed,9,2
12067,12067,23,KR,739133,Comedy,Wed,9,2
12257,12257,23,KR,957222,Comedy,Wed,9,2
12469,12469,23,KR,1082589,Comedy,Wed,9,2
21096,21096,23,KR,673018,Comedy,Wed,9,2
21243,21243,23,KR,673018,Comedy,Wed,9,2
21310,21310,23,KR,862095,Comedy,Wed,9,2
21456,21456,23,KR,862095,Comedy,Wed,9,2
21581,21581,23,KR,919895,Comedy,Wed,9,2
29727,29727,23,KR,40572,Comedy,Wed,9,2
30709,30709,23,KR,281736,Comedy,Wed,9,2
30848,30848,23,KR,281736,Comedy,Wed,9,2
30900,30900,23,KR,472073,Comedy,Wed,9,2
31021,31021,23,KR,135986,Comedy,Wed,9,2
31048,31048,23,KR,472073,Comedy,Wed,9,2
31098,31098,23,KR,748986,Comedy,Wed,9,2
31241,31241,23,KR,748986,Comedy,Wed,9,2
4276,4276,23,KR,58494,Comedy,Wed,10,2
4487,4487,23,KR,71998,Comedy,Wed,10,2
7566,7566,23,KR,155030,Comedy,Wed,10,2
7717,7717,23,KR,307992,Comedy,Wed,10,2
7979,7979,23,KR,377094,Comedy,Wed,10,2
8188,8188,23,KR,488235,Comedy,Wed,10,2
8763,8763,23,KR,60391,Comedy,Wed,10,2
9833,9833,23,KR,182017,Comedy,Wed,10,2
10773,10773,23,KR,224279,Comedy,Wed,10,2
10977,10977,23,KR,259969,Comedy,Wed,10,2
18896,18896,23,KR,198005,Comedy,Wed,10,2
19103,19103,23,KR,250100,Comedy,Wed,10,2
24911,24911,23,KR,35879,Comedy,Wed,10,2
25120,25120,23,KR,44188,Comedy,Wed,10,2
27134,27134,23,KR,225935,Comedy,Wed,10,2
27158,27158,23,KR,117924,Comedy,Wed,10,2
27349,27349,23,KR,170836,Comedy,Wed,10,2
27577,27577,23,KR,183496,Comedy,Wed,10,2
30759,30759,23,KR,180671,Comedy,Wed,10,2
34448,34448,23,KR,76581,Comedy,Wed,10,2
1664,1664,23,KR,381637,Comedy,Wed,11,2
1698,1698,23,KR,184748,Comedy,Wed,11,2
1806,1806,23,KR,490420,Comedy,Wed,11,2
2033,2033,23,KR,541524,Comedy,Wed,11,2
2248,2248,23,KR,575228,Comedy,Wed,11,2
2473,2473,23,KR,602678,Comedy,Wed,11,2
2943,2943,23,KR,194471,Comedy,Wed,11,2
4060,4060,23,KR,212944,Comedy,Wed,11,2
4097,4097,23,KR,156821,Comedy,Wed,11,2
4218,4218,23,KR,295714,Comedy,Wed,11,2
4265,4265,23,KR,224146,Comedy,Wed,11,2
4422,4422,23,KR,327723,Comedy,Wed,11,2
4491,4491,23,KR,234908,Comedy,Wed,11,2
4657,4657,23,KR,345206,Comedy,Wed,11,2
5214,5214,23,KR,361169,Comedy,Wed,11,2
5384,5384,23,KR,523456,Comedy,Wed,11,2
5574,5574,23,KR,594457,Comedy,Wed,11,2
5802,5802,23,KR,635945,Comedy,Wed,11,2
6017,6017,23,KR,661086,Comedy,Wed,11,2
8687,8687,23,KR,588820,Comedy,Wed,11,2
8857,8857,23,KR,890403,Comedy,Wed,11,2
8934,8934,23,KR,218840,Comedy,Wed,11,2
9018,9018,23,KR,1019288,Comedy,Wed,11,2
9094,9094,23,KR,270294,Comedy,Wed,11,2
9189,9189,23,KR,1103504,Comedy,Wed,11,2
9283,9283,23,KR,317146,Comedy,Wed,11,2
9399,9399,23,KR,1159430,Comedy,Wed,11,2
11975,11975,23,KR,166059,Comedy,Wed,11,2
13245,13245,23,KR,721516,Comedy,Wed,11,2
13318,13318,23,KR,721516,Comedy,Wed,11,2
13494,13494,23,KR,776295,Comedy,Wed,11,2
14424,14424,23,KR,821539,Comedy,Wed,11,2
14593,14593,23,KR,989200,Comedy,Wed,11,2
15440,15440,23,KR,241373,Comedy,Wed,11,2
15589,15589,23,KR,241373,Comedy,Wed,11,2
18840,18840,23,KR,694653,Comedy,Wed,11,2
19000,19000,23,KR,1040256,Comedy,Wed,11,2
19187,19187,23,KR,1220376,Comedy,Wed,11,2
20068,20068,23,KR,593081,Comedy,Wed,11,2
20200,20200,23,KR,593081,Comedy,Wed,11,2
20282,20282,23,KR,679488,Comedy,Wed,11,2
20429,20429,23,KR,679488,Comedy,Wed,11,2
20560,20560,23,KR,715492,Comedy,Wed,11,2
21089,21089,23,KR,482557,Comedy,Wed,11,2
21236,21236,23,KR,482557,Comedy,Wed,11,2
21288,21288,23,KR,705908,Comedy,Wed,11,2
21434,21434,23,KR,705908,Comedy,Wed,11,2
21522,21522,23,KR,806931,Comedy,Wed,11,2
21754,21754,23,KR,849187,Comedy,Wed,11,2
22298,22298,23,KR,552564,Comedy,Wed,11,2
22443,22443,23,KR,552564,Comedy,Wed,11,2
22494,22494,23,KR,871961,Comedy,Wed,11,2
22660,22660,23,KR,1017745,Comedy,Wed,11,2
22806,22806,23,KR,1017748,Comedy,Wed,11,2
22904,22904,23,KR,1086896,Comedy,Wed,11,2
23160,23160,23,KR,1125814,Comedy,Wed,11,2
23525,23525,23,KR,416023,Comedy,Wed,11,2
23701,23701,23,KR,593440,Comedy,Wed,11,2
23911,23911,23,KR,653205,Comedy,Wed,11,2
24100,24100,23,KR,620919,Comedy,Wed,11,2
25104,25104,23,KR,755148,Comedy,Wed,11,2
26059,26059,23,KR,35246,Comedy,Wed,11,2
26261,26261,23,KR,47089,Comedy,Wed,11,2
29426,29426,23,KR,440600,Comedy,Wed,11,2
29565,29565,23,KR,440600,Comedy,Wed,11,2
29622,29622,23,KR,641097,Comedy,Wed,11,2
29663,29663,23,KR,1128378,Comedy,Wed,11,2
29769,29769,23,KR,641097,Comedy,Wed,11,2
29824,29824,23,KR,739624,Comedy,Wed,11,2
29879,29879,23,KR,1369686,Comedy,Wed,11,2
29934,29934,23,KR,739624,Comedy,Wed,11,2
30020,30020,23,KR,795594,Comedy,Wed,11,2
30120,30120,23,KR,795594,Comedy,Wed,11,2
30790,30790,23,KR,110632,Comedy,Wed,11,2
33181,33181,23,KR,282020,Comedy,Wed,11,2
33316,33316,23,KR,282020,Comedy,Wed,11,2
33372,33372,23,KR,351563,Comedy,Wed,11,2
33522,33522,23,KR,351563,Comedy,Wed,11,2
33626,33626,23,KR,385628,Comedy,Wed,11,2
34422,34422,23,KR,337920,Comedy,Wed,11,2
34445,34445,23,KR,394074,Comedy,Wed,11,2
356,356,23,KR,655758,Comedy,Wed,12,2
545,545,23,KR,919569,Comedy,Wed,12,2
745,745,23,KR,1025798,Comedy,Wed,12,2
957,957,23,KR,1093524,Comedy,Wed,12,2
1201,1201,23,KR,1131242,Comedy,Wed,12,2
1452,1452,23,KR,1156388,Comedy,Wed,12,2
4115,4115,23,KR,106701,Comedy,Wed,12,2
4296,4296,23,KR,160727,Comedy,Wed,12,2
4508,4508,23,KR,175719,Comedy,Wed,12,2
6377,6377,23,KR,456719,Comedy,Wed,12,2
6543,6543,23,KR,680532,Comedy,Wed,12,2
6718,6718,23,KR,790778,Comedy,Wed,12,2
6905,6905,23,KR,883743,Comedy,Wed,12,2
7129,7129,23,KR,961770,Comedy,Wed,12,2
8954,8954,23,KR,139906,Comedy,Wed,12,2
9711,9711,23,KR,1060215,Comedy,Wed,12,2
9857,9857,23,KR,1060215,Comedy,Wed,12,2
9917,9917,23,KR,1271402,Comedy,Wed,12,2
10114,10114,23,KR,1371079,Comedy,Wed,12,2
10345,10345,23,KR,1443138,Comedy,Wed,12,2
10716,10716,23,KR,1169655,Comedy,Wed,12,2
10882,10882,23,KR,1666517,Comedy,Wed,12,2
11023,11023,23,KR,1666517,Comedy,Wed,12,2
11087,11087,23,KR,1860695,Comedy,Wed,12,2
11299,11299,23,KR,2015934,Comedy,Wed,12,2
11534,11534,23,KR,2137818,Comedy,Wed,12,2
15461,15461,23,KR,61217,Comedy,Wed,12,2
15675,15675,23,KR,96787,Comedy,Wed,12,2
24844,24844,23,KR,997703,Comedy,Wed,12,2
25003,25003,23,KR,1540305,Comedy,Wed,12,2
25169,25169,23,KR,1773976,Comedy,Wed,12,2
25362,25362,23,KR,1940795,Comedy,Wed,12,2
25593,25593,23,KR,2055898,Comedy,Wed,12,2
27127,27127,23,KR,105960,Comedy,Wed,12,2
27318,27318,23,KR,157628,Comedy,Wed,12,2
27571,27571,23,KR,166880,Comedy,Wed,12,2
28359,28359,23,KR,106877,Comedy,Wed,12,2
30723,30723,23,KR,216670,Comedy,Wed,12,2
30862,30862,23,KR,216670,Comedy,Wed,12,2
30935,30935,23,KR,306898,Comedy,Wed,12,2
31083,31083,23,KR,306898,Comedy,Wed,12,2
31217,31217,23,KR,341502,Comedy,Wed,12,2
31955,31955,23,KR,316170,Comedy,Wed,12,2
32118,32118,23,KR,335854,Comedy,Wed,12,2
32325,32325,23,KR,385082,Comedy,Wed,12,2
21370,21370,23,KR,90149,Comedy,Wed,13,2
21623,21623,23,KR,113782,Comedy,Wed,13,2
25983,25983,23,KR,226925,Comedy,Wed,13,2
28274,28274,23,KR,756386,Comedy,Wed,13,2
28440,28440,23,KR,1224423,Comedy,Wed,13,2
28640,28640,23,KR,1462698,Comedy,Wed,13,2
28877,28877,23,KR,1650279,Comedy,Wed,13,2
433,433,23,KR,137735,Comedy,Wed,14,2
592,592,23,KR,245628,Comedy,Wed,14,2
767,767,23,KR,314320,Comedy,Wed,14,2
1011,1011,23,KR,356606,Comedy,Wed,14,2
11922,11922,23,KR,96918,Comedy,Wed,14,2
12069,12069,23,KR,201116,Comedy,Wed,14,2
12311,12311,23,KR,242692,Comedy,Wed,14,2
12534,12534,23,KR,259346,Comedy,Wed,14,2
20079,20079,23,KR,242655,Comedy,Wed,14,2
20211,20211,23,KR,242655,Comedy,Wed,14,2
20305,20305,23,KR,290473,Comedy,Wed,14,2
5480,5480,23,KR,23758,Comedy,Wed,15,2
34421,34421,23,KR,387529,Comedy,Wed,15,2
4315,4315,23,KR,75921,Comedy,Wed,16,2
4328,4328,23,KR,17156,Comedy,Wed,16,2
21394,21394,23,KR,12199,Comedy,Wed,16,2
30792,30792,23,KR,44626,Comedy,Wed,16,2
31028,31028,23,KR,54994,Comedy,Wed,16,2
9739,9739,23,KR,64336,Comedy,Wed,18,2
9885,9885,23,KR,64336,Comedy,Wed,18,2
10006,10006,23,KR,93539,Comedy,Wed,18,2
29702,29702,23,KR,38709,Comedy,Wed,21,2
29914,29914,23,KR,44336,Comedy,Wed,21,2
32015,32015,23,KR,47063,Comedy,Wed,21,2
32180,32180,23,KR,53257,Comedy,Wed,21,2
3050,3050,23,KR,27478,Comedy,Thu,0,3
3057,3057,23,KR,63068,Comedy,Thu,0,3
3281,3281,23,KR,79337,Comedy,Thu,0,3
3284,3284,23,KR,32941,Comedy,Thu,0,3
7703,7703,23,KR,650307,Comedy,Thu,0,3
7867,7867,23,KR,1365460,Comedy,Thu,0,3
5286,5286,23,KR,45657,Comedy,Thu,1,3
5692,5692,23,KR,52403,Comedy,Thu,1,3
2385,2385,23,KR,1407676,Comedy,Thu,2,3
2533,2533,23,KR,1930982,Comedy,Thu,2,3
2731,2731,23,KR,2266785,Comedy,Thu,2,3
2994,2994,23,KR,2494105,Comedy,Thu,2,3
32170,32170,23,KR,111496,Comedy,Thu,2,3
32374,32374,23,KR,158573,Comedy,Thu,2,3
25009,25009,23,KR,474663,Comedy,Thu,3,3
25181,25181,23,KR,674299,Comedy,Thu,3,3
26138,26138,23,KR,2597339,Comedy,Thu,3,3
26319,26319,23,KR,4372207,Comedy,Thu,3,3
26514,26514,23,KR,5635627,Comedy,Thu,3,3
26746,26746,23,KR,6893446,Comedy,Thu,3,3
29630,29630,23,KR,278976,Comedy,Thu,3,3
29777,29777,23,KR,278976,Comedy,Thu,3,3
29832,29832,23,KR,377031,Comedy,Thu,3,3
29942,29942,23,KR,377031,Comedy,Thu,3,3
30018,30018,23,KR,399325,Comedy,Thu,3,3
30118,30118,23,KR,399325,Comedy,Thu,3,3
16777,16777,23,KR,303422,Comedy,Thu,4,3
17878,17878,23,KR,173840,Comedy,Thu,4,3
18143,18143,23,KR,293401,Comedy,Thu,4,3
765,765,23,KR,54133,Comedy,Thu,5,3
6596,6596,23,KR,255815,Comedy,Thu,5,3
6818,6818,23,KR,319821,Comedy,Thu,5,3
23744,23744,23,KR,272974,Comedy,Thu,5,3
23890,23890,23,KR,415695,Comedy,Thu,5,3
5509,5509,23,KR,19336,Comedy,Thu,6,3
5568,5568,23,KR,50572,Comedy,Thu,6,3
5742,5742,23,KR,83888,Comedy,Thu,6,3
5932,5932,23,KR,138869,Comedy,Thu,6,3
6135,6135,23,KR,190903,Comedy,Thu,6,3
9789,9789,23,KR,89088,Comedy,Thu,6,3
10055,10055,23,KR,114383,Comedy,Thu,6,3
17825,17825,23,KR,651876,Comedy,Thu,6,3
17873,17873,23,KR,20030,Comedy,Thu,6,3
17971,17971,23,KR,651876,Comedy,Thu,6,3
32142,32142,23,KR,451695,Comedy,Thu,6,3
32336,32336,23,KR,633024,Comedy,Thu,6,3
628,628,23,KR,29383,Comedy,Thu,7,3
884,884,23,KR,36406,Comedy,Thu,7,3
2322,2322,23,KR,201592,Comedy,Thu,7,3
2543,2543,23,KR,295467,Comedy,Thu,7,3
9791,9791,23,KR,34450,Comedy,Thu,7,3
10035,10035,23,KR,53118,Comedy,Thu,7,3
11005,11005,23,KR,34969,Comedy,Thu,7,3
14446,14446,23,KR,289730,Comedy,Thu,7,3
14687,14687,23,KR,340672,Comedy,Thu,7,3
17824,17824,23,KR,261557,Comedy,Thu,7,3
17892,17892,23,KR,23921,Comedy,Thu,7,3
17970,17970,23,KR,261557,Comedy,Thu,7,3
18075,18075,23,KR,328434,Comedy,Thu,7,3
18267,18267,23,KR,350065,Comedy,Thu,7,3
31959,31959,23,KR,372315,Comedy,Thu,7,3
32107,32107,23,KR,429820,Comedy,Thu,7,3
32286,32286,23,KR,501921,Comedy,Thu,7,3
32436,32436,23,KR,501921,Comedy,Thu,7,3
32555,32555,23,KR,538848,Comedy,Thu,7,3
33428,33428,23,KR,397580,Comedy,Thu,7,3
33688,33688,23,KR,455635,Comedy,Thu,7,3
3090,3090,23,KR,19170,Comedy,Thu,8,3
4210,4210,23,KR,61259,Comedy,Thu,8,3
4231,4231,23,KR,24472,Comedy,Thu,8,3
4369,4369,23,KR,173376,Comedy,Thu,8,3
4523,4523,23,KR,39623,Comedy,Thu,8,3
4541,4541,23,KR,258447,Comedy,Thu,8,3
4729,4729,23,KR,303252,Comedy,Thu,8,3
4979,4979,23,KR,334734,Comedy,Thu,8,3
6564,6564,23,KR,437487,Comedy,Thu,8,3
6759,6759,23,KR,576047,Comedy,Thu,8,3
6907,6907,23,KR,608360,Comedy,Thu,8,3
7727,7727,23,KR,210578,Comedy,Thu,8,3
7975,7975,23,KR,240327,Comedy,Thu,8,3
10889,10889,23,KR,121815,Comedy,Thu,8,3
11030,11030,23,KR,121815,Comedy,Thu,8,3
11083,11083,23,KR,193108,Comedy,Thu,8,3
11261,11261,23,KR,263355,Comedy,Thu,8,3
11493,11493,23,KR,314274,Comedy,Thu,8,3
11705,11705,23,KR,365191,Comedy,Thu,8,3
14423,14423,23,KR,262257,Comedy,Thu,8,3
14447,14447,23,KR,247039,Comedy,Thu,8,3
14589,14589,23,KR,359523,Comedy,Thu,8,3
14788,14788,23,KR,381691,Comedy,Thu,8,3
15019,15019,23,KR,389741,Comedy,Thu,8,3
15204,15204,23,KR,394674,Comedy,Thu,8,3
15414,15414,23,KR,7586,Comedy,Thu,8,3
15563,15563,23,KR,7586,Comedy,Thu,8,3
15739,15739,23,KR,49692,Comedy,Thu,8,3
18995,18995,23,KR,532898,Comedy,Thu,8,3
19041,19041,23,KR,328577,Comedy,Thu,8,3
19160,19160,23,KR,810834,Comedy,Thu,8,3
19192,19192,23,KR,455194,Comedy,Thu,8,3
19337,19337,23,KR,899648,Comedy,Thu,8,3
20128,20128,23,KR,107566,Comedy,Thu,8,3
20361,20361,23,KR,140281,Comedy,Thu,8,3
21371,21371,23,KR,123096,Comedy,Thu,8,3
23722,23722,23,KR,259160,Comedy,Thu,8,3
23997,23997,23,KR,312057,Comedy,Thu,8,3
24126,24126,23,KR,141698,Comedy,Thu,8,3
25083,25083,23,KR,138383,Comedy,Thu,8,3
25311,25311,23,KR,180841,Comedy,Thu,8,3
26150,26150,23,KR,200276,Comedy,Thu,8,3
26163,26163,23,KR,168466,Comedy,Thu,8,3
26368,26368,23,KR,292793,Comedy,Thu,8,3
26425,26425,23,KR,262447,Comedy,Thu,8,3
26585,26585,23,KR,315204,Comedy,Thu,8,3
28439,28439,23,KR,316960,Comedy,Thu,8,3
28649,28649,23,KR,643849,Comedy,Thu,8,3
28884,28884,23,KR,880440,Comedy,Thu,8,3
3276,3276,23,KR,181920,Comedy,Thu,9,3
10949,10949,23,KR,188373,Comedy,Thu,9,3
11207,11207,23,KR,235754,Comedy,Thu,9,3
16791,16791,23,KR,215112,Comedy,Thu,9,3
16973,16973,23,KR,284519,Comedy,Thu,9,3
17192,17192,23,KR,315468,Comedy,Thu,9,3
20090,20090,23,KR,147224,Comedy,Thu,9,3
20222,20222,23,KR,147224,Comedy,Thu,9,3
20363,20363,23,KR,187445,Comedy,Thu,9,3
23774,23774,23,KR,31040,Comedy,Thu,9,3
23985,23985,23,KR,38167,Comedy,Thu,9,3
24074,24074,23,KR,328390,Comedy,Thu,9,3
24305,24305,23,KR,342091,Comedy,Thu,9,3
28448,28448,23,KR,623805,Comedy,Thu,9,3
31947,31947,23,KR,213624,Comedy,Thu,9,3
32117,32117,23,KR,251233,Comedy,Thu,9,3
32315,32315,23,KR,317224,Comedy,Thu,9,3
32590,32590,23,KR,341184,Comedy,Thu,9,3
9088,9088,23,KR,125676,Comedy,Thu,10,3
9275,9275,23,KR,174539,Comedy,Thu,10,3
9795,9795,23,KR,204766,Comedy,Thu,10,3
13491,13491,23,KR,336298,Comedy,Thu,10,3
